



 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10477934;"Taller de poesía";"";"1";"1";"X";"";"2017-10-04 00:00:00.0";"2018-05-30 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53df98e47b15e510VgnVCM1000001d4a900aRCRD";"Taller de poesía";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de2e98e47b15e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442454";"4474428";"40.4166091081099";"-3.6795930368034804";"RETIRO";"/contenido/actividades/CursosTalleres/Literatura";"";
10291103;"Taller de teatro";"";"1";"0";"";"";"2017-09-25 00:00:00.0";"2017-09-25 23:59:00.0";"18:30";"Apúntate al grupo de teatro 'Dos peniques' dirigido por un gran profesional en este arte.     Fecha y hora de celebración:  lunes 25 de septiembre de 18:30 a 20:30 horas   Periodo de inscripción:  hasta completar plazas   Plazas:  12.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=526f29fa431da510VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Hontalbilla' (Fuencarral - El Pardo). Septiembre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=398de7c38aad1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afc93331c9ee2210VgnVCM2000000c205a0aRCRD";"Centro Juvenil Hontalbilla (Fuencarral - El Pardo)";"441583";"4482839";"40.49231828430878";"-3.6906342081203283";"FUENCARRAL-EL PARDO";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Jovenes";
8686213;"Taller de teatro";"";"1";"0";"";"";"2017-09-18 00:00:00.0";"2017-09-18 23:59:00.0";"00:00";"En el teatro real, en la calle, en un pequeño escenario? hay muchos sitios donde poder actuar.  Te proponemos empezar tu carrera en nuestro centro. ¡Te esperamos! .      Fecha y hora de celebración : las sesiones comienzan en octubre.   Periodo de inscripción : abiertas desde el 18 de septiembre.   ?Plazas: ? 15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=07b7deba939e2510VgnVCM1000000b205a0aRCRD";"Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Septiembre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17508a5b3ffd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"447744";"4470274";"40.37953682427198";"-3.616901585603186";"VILLA DE VALLECAS";"/contenido/actividades/CursosTalleres";"/usuario/Jovenes";
10293186;"Taller sobre ópera";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-03-21 00:00:00.0";"2018-01-01 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb8e3793608da510VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d482270f58c6c310VgnVCM2000000c205a0aRCRD";"Biblioteca Musical Víctor Espinós";"439832";"4475644";"40.42737760210632";"-3.7106116887809817";"CENTRO";"/contenido/actividades/CursosTalleres";"";
10473067;"Talleres gratuitos en el Centro Santiago Apóstol (Hortaleza)";"";"1";"1";"L,M,X,J,V";"";"2017-09-01 00:00:00.0";"2017-12-29 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d8b69a73d9c2e510VgnVCM1000001d4a900aRCRD";"Talleres gratuitos en el Centro Santiago Apóstol (Hortaleza)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ca32850236108510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38f415a11a81c010VgnVCM1000000b205a0aRCRD";"Centro Integrado Santiago Apóstol (Hortaleza)";"444325";"4481016";"40.4760846979538";"-3.6581195337045274";"HORTALEZA";"/contenido/actividades/CursosTalleres";"";
10471223;"Talleres, bookcrossing y juegos";"";"1";"0";"";"";"2017-09-16 00:00:00.0";"2017-09-16 23:59:00.0";"00:00";"A las 19 y a las 21:30 horas en la plaza de Chamberí.   Taller creativo.  Punto de bookcrossing.  Intercambio de libros.  Juegos infantiles.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75c4a0752bf0e510VgnVCM2000001f4a900aRCRD";"Dinamización en Chamberí";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c72a0752bf0e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10471228;"Talleres, bookcrossing y juegos";"";"1";"0";"";"";"2017-09-17 00:00:00.0";"2017-09-17 23:59:00.0";"00:00";"A las 12 y a las 14 horas en la plaza de Olavide.   Taller creativo.  Punto de bookcrossing.  Intercambio de libros.  Juegos infantiles.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72f4a0752bf0e510VgnVCM2000001f4a900aRCRD";"Dinamización en Chamberí";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c72a0752bf0e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10471226;"Talleres, bookcrossing y juegos";"";"1";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"00:00";"A las 19 y a las 21:30 horas en la plaza de Chamberí.   Taller creativo.  Punto de bookcrossing.  Intercambio de libros.  Juegos infantiles.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93d4a0752bf0e510VgnVCM2000001f4a900aRCRD";"Dinamización en Chamberí";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c72a0752bf0e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10476962;"Tanalborde";"";"1";"0";"";"";"2017-09-30 00:00:00.0";"2017-09-30 23:59:00.0";"19:00";"Tendrá lugar en el Bulevar Peña Gorbea.  Payasuras, Clown y Magia.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=863ffc8e3215e510VgnVCM1000001d4a900aRCRD";"Calle abierta infantil en Puente de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a09fc1d817dec510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesCalleArteUrbano";"/usuario/Niños";
10476953;"Tanalborde";"";"1";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"12:00";"Tendrá lugar en el Mercado Doña Carlota.  Cuentatíteres.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=260ffc8e3215e510VgnVCM1000001d4a900aRCRD";"Calle abierta infantil en Puente de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a09fc1d817dec510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10469341;"Teatro del Barrio: Masacre";"";"0";"0";"";"";"2017-09-21 00:00:00.0";"2017-09-21 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1aa40dda240e510VgnVCM1000001d4a900aRCRD";"Teatro del Barrio: Masacre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77d940dda240e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfc81e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Julio Cortázar (Moncloa - Aravaca)";"439107";"4480023";"40.46678159096302";"-3.7195669111891703";"MONCLOA-ARAVACA";"/contenido/actividades/CircoPerformanceTeatro";"";
10471155;"Teatro para bebés: ?Estaciones? de la Cía. Katua&Galea";"";"1";"0";"";"";"2017-09-15 00:00:00.0";"2017-09-15 23:59:00.0";"17:30";"De 6 meses a 4 años.  Segunda función: 18,10 horas   Sinopsis: Primavera, Verano, Otoño, Invierno. Cuatro estaciones, cuatro momentos del año elegidos como hilo argumental de este espectáculo sensorial en el que las estaciones se suceden con música, objetos, canciones populares y pequeños animales como la pulga Federica o el ratón que encontró Martín.  Regar el jardín, plantar flores, recoger las hojas caídas, pasear bajo la lluvia? En ?Estaciones? jugaremos con la naturaleza, veremos amanecer el día y caer la noche. Pequeñas acciones sencillas, cotidianas, llenas de emociones que el niño va descubriendo e identificando desde sus primeros meses y años. Con estas ?tareas estacionales? se desarrolla el espectáculo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bab21dc4131e510VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Tetuán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f44cc503e286c510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Tetuán";"440737";"4479155";"40.45907130615822";"-3.700271645324868";"TETUAN";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10471157;"Teatro: ?La conjura real? a cargo de Novo Teatro";"";"1";"0";"";"";"2017-09-20 00:00:00.0";"2017-09-20 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad0c21dc4131e510VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Tetuán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f44cc503e286c510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Tetuán";"440737";"4479155";"40.45907130615822";"-3.700271645324868";"TETUAN";"/contenido/actividades/CircoPerformanceTeatro";"";
10468643;"Tenemos derecho!";"";"1";"0";"";"";"2017-09-14 00:00:00.0";"2017-09-14 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0aa409cac74fd510VgnVCM2000001f4a900aRCRD";"Tenemos derecho!";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=665409cac74fd510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=59c6ca957d152110VgnVCM1000000b205a0aRCRD";"Centro Social Polivalente de Vicálvaro";"448599";"4472815";"40.40248118658274";"-3.6070352433899013";"VICALVARO";"/contenido/actividades/LGTBI";"";
10465887;"The amazing Spiderman 2";"";"1";"0";"";"";"2017-09-30 00:00:00.0";"2017-09-30 23:59:00.0";"11:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f943d93af37cd510VgnVCM1000001d4a900aRCRD";"Actividades infantiles en Moratalaz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b37763a373c88510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"445250";"4473240";"40.40609591857167";"-3.646536107063507";"MORATALAZ";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños,/usuario/Familias";
10474563;"Thor Harris & Friends";"";"1";"0";"";"";"2017-12-13 00:00:00.0";"2017-12-13 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cc658cd2bb73e510VgnVCM2000001f4a900aRCRD";"Thor Harris & Friends";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e948cd2bb73e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Galileo (Chamberí)";"439851";"4476347";"40.43371190964793";"-3.7104543597957758";"CHAMBERI";"/contenido/actividades/Musica/CantautorFolkCountry";"";
10314068;"Tipos en cuesta";"";"1";"1";"D";"";"2017-06-01 00:00:00.0";"2017-12-31 23:59:00.0";"00:00";"Exposición en la que se reivindican diferentes tipografías, cada semana una diferente, esculpidas en libros donados para la ocasión";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=182cf52f9424b510VgnVCM1000001d4a900aRCRD";"Tipos en cuesta";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1daf52f9424b510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3dbbf8cb745d9510VgnVCM2000001f4a900aRCRD";"La 1 de Moyano";"441617";"4473676";"40.40977637506597";"-3.6893771841228897";"RETIRO";"/contenido/actividades/Exposiciones";"";
10476955;"Títeres con cabeza";"";"1";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"19:00";"Tendrá lugar en el Bulevar Peña Gorbea.   La tienda del mono cachirulo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d1ffc8e3215e510VgnVCM1000001d4a900aRCRD";"Calle abierta infantil en Puente de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a09fc1d817dec510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10457630;"Título aún por determinar";"";"1";"0";"";"";"2017-10-07 00:00:00.0";"2017-10-07 23:59:00.0";"21:00";"Lugar: en el campo azul, calle Río Esmeralda con calle Tánger.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b75fed2635d9d510VgnVCM2000001f4a900aRCRD";"Ciclo de cine al aire libre 'Cine de las Estrellas'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=742eed2635d9d510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
10457615;"Título por determinar";"";"1";"0";"";"";"2017-09-29 00:00:00.0";"2017-09-29 23:59:00.0";"21:00";"Lugar: Auditorio de Entrevías en Ronda del Sur, a la altura de la calle Montánchez.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c61fed2635d9d510VgnVCM2000001f4a900aRCRD";"Ciclo de cine al aire libre 'Cine de las Estrellas'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=742eed2635d9d510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
10474365;"Tocar, no dominar";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-09-20 00:00:00.0";"2017-09-22 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5fb9977ec373e510VgnVCM2000001f4a900aRCRD";"Tocar, no dominar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=969655301133e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afc93331c9ee2210VgnVCM2000000c205a0aRCRD";"Centro Juvenil Hontalbilla (Fuencarral - El Pardo)";"441583";"4482839";"40.49231828430878";"-3.6906342081203283";"FUENCARRAL-EL PARDO";"/contenido/actividades/LGTBI";"/usuario/Jovenes";
10474259;"Tocar, no dominar";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-09-28 00:00:00.0";"2017-09-30 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d6d55301133e510VgnVCM2000001f4a900aRCRD";"Tocar, no dominar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=992d55301133e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Social Clara Campoamor (Retiro)";"442637";"4472845";"40.402370336363475";"-3.67728148137287";"RETIRO";"/contenido/actividades/LGTBI";"/usuario/Jovenes";
10444578;"Tomatito Hijo / Nazaret Reyes / Israel Fernández";"";"0";"0";"";"";"2017-09-23 00:00:00.0";"2017-09-23 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9ffaa25a2446d510VgnVCM1000001d4a900aRCRD";"Tomatito Hijo / Nazaret Reyes / Israel Fernández";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0dbaa25a2446d510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Conde Duque";"439869";"4475716";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/Musica/Flamenco";"";
10470496;"Tonos humanos al ayre español";"";"0";"0";"";"";"2017-09-10 00:00:00.0";"2017-09-10 23:59:00.0";"21:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=83d83de141e0e510VgnVCM2000001f4a900aRCRD";"Tonos humanos al ayre español";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1783de141e0e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
10470501;"Tonos humanos al ayre español";"";"0";"0";"";"";"2017-09-24 00:00:00.0";"2017-09-24 23:59:00.0";"21:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=80d83de141e0e510VgnVCM2000001f4a900aRCRD";"Tonos humanos al ayre español";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1783de141e0e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
10470497;"Tonos humanos al ayre español";"";"0";"0";"";"";"2017-09-17 00:00:00.0";"2017-09-17 23:59:00.0";"21:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71d83de141e0e510VgnVCM2000001f4a900aRCRD";"Tonos humanos al ayre español";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1783de141e0e510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
10468608;"Toxic Lesbian";"";"1";"0";"";"";"2017-09-16 00:00:00.0";"2017-09-16 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a45209cac74fd510VgnVCM2000001f4a900aRCRD";"Toxic Lesbian";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=374009cac74fd510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=59c6ca957d152110VgnVCM1000000b205a0aRCRD";"Centro Social Polivalente de Vicálvaro";"448599";"4472815";"40.40248118658274";"-3.6070352433899013";"VICALVARO";"/contenido/actividades/LGTBI";"";
10480785;"Un paseo por el bosque encantado";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-10-03 00:00:00.0";"2017-10-30 23:59:00.0";"00:00";"Autor: Mª Cristina Padilla Parera  Público: Todos los públicos  Sinopsis: El misterio, fantasía y color de la Naturaleza en sus pinares, bosques y aguas, se aúnan en esta obra fotográfica como un paseo por un bosque encantado, real e imaginario a la vez.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed3c06483206e510VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural la Elipa. Octubre 2017.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=62fb06483206e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"444934";"4475281";"40.42447060804354";"-3.6504253324201104";"CIUDAD LINEAL";"/contenido/actividades/Musica";"";
10333780;"Una escritora en 'la edad de la razón'. Elena Fortún y su mundo";"";"1";"1";"L,M,X,J,V";"1/5/2017;2/5/2017;15/5/2017;15/8/2017;";"2017-03-01 00:00:00.0";"2017-10-31 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f57d53a024ab510VgnVCM1000001d4a900aRCRD";"Una escritora en 'la edad de la razón'. Elena Fortún y su mundo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6806d53a024ab510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ccbc3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Histórica Municipal";"439832";"4475644";"40.42737760210632";"-3.7106116887809817";"CENTRO";"/contenido/actividades/Exposiciones";"";
10472596;"Una mirada a África a través de su tradición oral";"";"1";"0";"";"";"2017-09-21 00:00:00.0";"2017-09-21 23:59:00.0";"18:00";"Boniface nos llevará a un viaje iniciático al corazón de África para descubrir su modo de vida, sus tradiciones, y entre ellas, la tradición oral. Un viaje iniciático. A partir de los 4 años. Hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c9e05459682e510VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Francisco Ayala";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c680a16ba7c3510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"447388";"4472529";"40.39982891410407";"-3.621281890570377";"VICALVARO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
